id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
373787,https://m.media-amazon.com/images/M/MV5BMTY1Mzk3OTI5OF5BMl5BanBnXkFtZTcwNDA1MTAzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2625014/,Shahanpan Dega Deva,"Vinit Bonde, Ankush Chaudhari, Bharat Jadhav, Siddarth Jadhav",N/A,Sudesh Manjrekar,21-Jan-11,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",115 min
373788,https://m.media-amazon.com/images/M/MV5BMmRlYTVjOGMtMTIyOC00Njc0LWI0YTgtNTliN2RjNWM5NDc1XkEyXkFqcGdeQXVyMjQyNDY1MTc@._V1_SX300.jpg,https://www.imdb.com/title/tt2625028/,Fly Me to Minami,"Sherine Wong, Kenji Kohashi, Baek Seol Ah, Miho Fujima",Duckbill Entertainment,Kah-Wai Lim,14-Dec-13,"Comedy, Drama",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",103 min
373789,https://m.media-amazon.com/images/M/MV5BMTYxODg5ODMxOV5BMl5BanBnXkFtZTcwNzkwMzYyOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2625030/,New World,"Jung-jae Lee, Min-sik Choi, Jung-min Hwang, Sung-woong Park",Sanai Pictures,Hoon-jung Park,21-Feb-13,"Action, Crime, Drama, Thriller",8 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",135 min
373790,https://m.media-amazon.com/images/M/MV5BNjY4NTM4MGMtZWU2NC00NzFmLTk0OTItZTQzODE1MTE1NTkyL2ltYWdlXkEyXkFqcGdeQXVyNzEyNDYwOTI@._V1_SX300.jpg,https://www.imdb.com/title/tt2625054/,Summits of My Life: A Fine Line,"Kilian Jornet, Stephane Brosse, Vivian Bruchez, Núria Burgada Buron",N/A,Sèbastien Montaz-Rosset,17-Dec-12,"Documentary, Sport",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",52 min
373791,https://m.media-amazon.com/images/M/MV5BNjAwMTc2NWEtYzg1Yi00NTU5LTgwOGUtODAzMTU5MTIxYTc3XkEyXkFqcGdeQXVyMTk0NDExMTM@._V1_SX300.jpg,https://www.imdb.com/title/tt2625270/,To Fool a Thief,"Daniel Hendler, Valeria Bertuccelli, Martín Piroyansky, Pablo Rago",N/A,Ariel Winograd,1-Aug-13,"Comedy, Crime, Romance",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",105 min
373792,N/A,https://www.imdb.com/title/tt2625276/,Driving on Promises,"Danahé Côté, William Duguay-Drouin, Mathieu Marcotte, Dominic Pelletier",N/A,Sacha Roy,14-Jan-13,"Documentary, Music",N/A,[],N/A
373793,N/A,https://www.imdb.com/title/tt2625416/,Burning for Love,"Alan Brown, Grace Dove, Jessica Dove, Lauren Mynott",N/A,N/A,N/A,"Documentary, Action, Drama",N/A,[],73 min
373794,N/A,https://www.imdb.com/title/tt2625428/,In media res,"Gabriele Bocchio, Mario Bois, Gino Caron, Mirko Cherchi",N/A,Filippo Vallegra,11-Jan-13,Thriller,N/A,[],N/A
373795,N/A,https://www.imdb.com/title/tt2625510/,A Historical Approach to the Positive Music: Jazz in Philadelphia!,N/A,N/A,Steven Berry,N/A,"Documentary, Biography, History, Music",N/A,[],1 h 53 min
373796,https://m.media-amazon.com/images/M/MV5BMjIwNDE0NTU5NV5BMl5BanBnXkFtZTgwNDIwMTA0MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2625548/,Din barndom ska aldrig dö,"Ingebjørg Buen, Helena Gezelius, Sigmund Hovind, Vinnie Gustavsson Hägg",N/A,Marcus Carlsson,8-Nov-13,"Drama, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",82 min
373797,https://m.media-amazon.com/images/M/MV5BMTg5OTAwNzE1Nl5BMl5BanBnXkFtZTcwNjU1NjEzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2625572/,The Fallen American Dream,"Amber Headrick, Dan Moore, Pamela Horton, Annie DeChellis",N/A,Alexander Smith,N/A,"Documentary, History, News",N/A,[],72 min
373798,https://m.media-amazon.com/images/M/MV5BMTQ2NzEwNzkzM15BMl5BanBnXkFtZTgwNjYzNjcwMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2625598/,Living on One Dollar,"Chris Temple, Zach Ingrasci, Sean Leonard, Ryan Christoffersen",Living on One,"Zach Ingrasci(co-director), Sean Leonard(co-director), Chris Temple(co-director)",13-Apr-13,"Documentary, Adventure, Drama",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}]",56 min
373799,N/A,https://www.imdb.com/title/tt2625604/,Queen of the Forty Thieves,N/A,N/A,N/A,1-Mar-14,"Crime, Thriller",N/A,[],N/A
373800,N/A,https://www.imdb.com/title/tt2625614/,Adelante,N/A,N/A,Noam Osband,N/A,"Documentary, Biography, News",N/A,[],59 min
373801,N/A,https://www.imdb.com/title/tt2625702/,It's Only (a) Natural,"Yolanda Lee, Richard Lewis",N/A,"Yolanda Lee, Richard Lewis",1-Nov-12,"Documentary, Drama, Family",N/A,[],57 min
373802,https://m.media-amazon.com/images/M/MV5BMjAyNzUyNjU3NV5BMl5BanBnXkFtZTgwMDIxNjM4NjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2625790/,Homemakers,"Rachel McKeon, Jack Culbertson, Molly Carlisle, Dan Derks",N/A,Colin Healey,16-Oct-15,"Comedy, Drama",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",85 min
373803,"https://m.media-amazon.com/images/M/MV5BMTI3MTE1NjM4N15BMl5BanBnXkFtZTYwNzI3MTI0._V1_SX180_CR0,0,180,264_.jpg",https://www.imdb.com/title/tt2625802/,Everest: Climb for Hope,"Leslie Nielsen, Peter Austen, Denis Brown, Alan Hobson",N/A,Michael Collier,1-Mar-92,Documentary,N/A,[],48 min
373804,https://m.media-amazon.com/images/M/MV5BMTg4MDkzNDMxMl5BMl5BanBnXkFtZTgwOTE3ODg4ODE@._V1_SX300.jpg,https://www.imdb.com/title/tt2625810/,Into the Forest,"Ellen Page, Evan Rachel Wood, Max Minghella, Callum Keith Rennie",N/A,Patricia Rozema,29-Jul-16,"Drama, Thriller",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",101 min
373805,https://m.media-amazon.com/images/M/MV5BODE0MTM1ODEzNV5BMl5BanBnXkFtZTcwNTA3MDY0OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2625948/,Seventy-Nine,"Adrian Voo, Bo Lennart Robert Linton, Athena Baumeister, Velta Moore",N/A,Filip Maciejewicz,8-Jun-17,"Action, Horror, Mystery, Sci-Fi, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}]",82 min
373806,N/A,https://www.imdb.com/title/tt2625960/,When the Boys Return,N/A,N/A,Tone Andersen,20-Nov-12,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",58 min
373807,https://m.media-amazon.com/images/M/MV5BMTc3MjY5MzA2OV5BMl5BanBnXkFtZTgwMDcyMjM3NjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2625968/,Early Winter,"Suzanne Clément, Michael Riendeau, Ambrosio De Luca, Paul Doucet",Freshwater Pictures,Michael Rowe,1-Feb-16,Drama,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",96 min
373808,N/A,https://www.imdb.com/title/tt2626034/,Man Negahdar Jamali Western Misazam,N/A,N/A,Kamran Heidari,1-Feb-13,"Documentary, Biography, Western",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",65 min
373809,N/A,https://www.imdb.com/title/tt2626050/,Halaat,"Suresh Chatwal, Avtar Gill, Kiran Juneja, Javed Khan",N/A,Naresh Nagpal,1-Jan-90,Drama,N/A,[],N/A
373810,https://m.media-amazon.com/images/M/MV5BYjAyMGM5ZmItZTc1MS00NGUyLWI2OGQtY2E3OTU2YzY1NzgxXkEyXkFqcGdeQXVyMzk3OTk1MjI@._V1_SX300.jpg,https://www.imdb.com/title/tt2626064/,The Sharks of Copacabana,"Rafael Almeida, Raul Gazolla, Ricardo Herriot, Cecília Lage",N/A,Rosario Boyer,3-Jul-14,Drama,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",101 min
373811,https://m.media-amazon.com/images/M/MV5BMTcxMTgyMDI2N15BMl5BanBnXkFtZTcwNjUyNDk5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626080/,Toolies,"Peter Cameron, Leonidas Gulaptis, Ben Raglione, Carlos Bartelme",N/A,Peter Cameron,2-Dec-09,Comedy,N/A,[],85 min
373812,https://m.media-amazon.com/images/M/MV5BMTk5MjY1MjYwN15BMl5BanBnXkFtZTcwNTM1MTAzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626086/,Victor Crowl's Victory,"Victor Crowl, Santina Ferrante, Tony Kelly, Nick Markezinis",MVD Entertainment Group,Victor Crowl,22-Jul-14,Drama,1 win.,[],120 min
373813,N/A,https://www.imdb.com/title/tt2626088/,Meri Mohabbat Mera Naseeba,"Mohnish Bahl, Ravi Behl, Shafi Inamdar, Anupam Kher",N/A,Kamal Sahni,1-Jan-95,Romance,N/A,[],N/A
373814,https://m.media-amazon.com/images/M/MV5BMTU1NDY2NDE2M15BMl5BanBnXkFtZTgwMzc1NzUwNDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626090/,Noble,"Deirdre O'Kane, Sarah Greene, Brendan Coyle, Liam Cunningham",N/A,Stephen Bradley,8-May-15,"Biography, Drama",10 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",100 min
373815,https://m.media-amazon.com/images/M/MV5BMjM4MzUyMDUwNF5BMl5BanBnXkFtZTgwNTkzNjgxMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626102/,Takedown: The DNA of GSP,"Austin Beauchamp, Jimmy Blais, Mélodie Simard, Georges St-Pierre",Jimmy Lee,"Kristian Manchester, Peter Svatek",20-Feb-14,Documentary,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",90 min
373816,N/A,https://www.imdb.com/title/tt2626106/,Dastan-E-Laila Majnu,"Anamika, Dulari, Dheeraj Kumar, Kanwaljit Singh",N/A,N/A,1-Jan-74,Romance,N/A,[],N/A
373817,N/A,https://www.imdb.com/title/tt2626122/,Ek Misaal,"Kiran Juneja, Kanwaljit Singh",N/A,N/A,1-Jan-86,Drama,N/A,[],N/A
373818,N/A,https://www.imdb.com/title/tt2626150/,Subah Hone Tak,"Pallavi Joshi, Kishore Namit, Parikshat Sahni, Kanwaljit Singh",N/A,N/A,1-Jan-88,Drama,N/A,[],N/A
373819,N/A,https://www.imdb.com/title/tt2626172/,Izhaar,"Deepika, Simi Garewal, Arun Govil, Ranjeeta Kaur",N/A,N/A,1-Jan-89,Romance,N/A,[],N/A
373820,https://m.media-amazon.com/images/M/MV5BN2Y0NDEzMzUtZmZjYi00MjllLThiNzQtM2ViMzJjOTM5MTllXkEyXkFqcGdeQXVyMjAzMzAzMA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626216/,The Bridge at the End of the World,"Aleksandar Bogdanovic, Nela Kocis, Slaven Knezovic, Vlatko Dulic",N/A,Branko Istvancic,1-Jan-15,"Action, Drama, Thriller",2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",115 min
373821,N/A,https://www.imdb.com/title/tt2626224/,Woh Subah Kabhie To Aayegi,"Bindu, Danny Denzongpa, Prem Krishan, Asha Lata",N/A,N/A,1-Jan-91,Drama,N/A,[],N/A
373822,N/A,https://www.imdb.com/title/tt2626268/,Cricketer,"Linda Bates, Dinesh Bhardwaj, Kapil Dev, Sneh Gupta",N/A,Bish Mehay,1-Jan-85,Drama,N/A,[],N/A
373823,N/A,https://www.imdb.com/title/tt2626318/,Tu Nagin Main Sapera,"Sonika Gill, Goga Kapoor, Anupam Kher, Raza Murad",N/A,V. Menon,29-Sep-89,Action,N/A,[],N/A
373824,https://m.media-amazon.com/images/M/MV5BYTg3YTkzNDItYzg2ZC00MjQyLWFmMjUtMjRmOTYzNzY3Y2VhXkEyXkFqcGdeQXVyNDIzNzcyMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626338/,Shadow World,N/A,TriCoast Studios,Johan Grimonprez,14-Oct-16,Documentary,4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",94 min
373825,https://m.media-amazon.com/images/M/MV5BMTUzMjUyODA1Nl5BMl5BanBnXkFtZTgwMjIwNTQ5MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626350/,Step Up All In,"Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton",Offspring Entertainment,Trish Sie,8-Aug-14,"Drama, Music, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",112 min
373826,N/A,https://www.imdb.com/title/tt2626366/,Choron Ki Rani Hasino Ka Raja,"Sonika Gill, Goga Kapoor, Anupam Kher, Yunus Parvez",N/A,V. Menon,18-May-90,Action,N/A,[],N/A
373827,https://m.media-amazon.com/images/M/MV5BMTAzOTQzNzk1NDheQTJeQWpwZ15BbWU3MDUzMTczMTk@._V1_SX300.jpg,https://www.imdb.com/title/tt2626460/,Top Dog,"Jason Flemyng, Vincent Regan, Tom Davis, Ricci Harnett",N/A,Martin Kemp,26-May-14,"Crime, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",92 min
373828,N/A,https://www.imdb.com/title/tt2626480/,Restiamo umani: The Reading Movie,"Alberto Arce, Huwaida Arraf, Massimo Arrigoni, Mohammad Bakri",N/A,"Luca Incorvaia, Fulvio Renzi",24-Mar-12,Drama,N/A,[],N/A373829
373830,https://m.media-amazon.com/images/M/MV5BMDk2MzM1OWUtZDFmYi00ZTg3LThiOTQtOWE1MGNmNzAyNjcwXkEyXkFqcGdeQXVyNDg5Mzk5Mg@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626660/,Da Qi Ceng Xiao Shi,"Ning Zhang, Liping Lü, Jingan Wu, You Ge",N/A,Xiaoning Feng,N/A,Sci-Fi,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A
373831,N/A,https://www.imdb.com/title/tt2626664/,Babyshower,"Katherine Ramdeen, Christy Manuel, Joy Castro, Elora Braden",N/A,Philip Robinson,4-Apr-14,"Action, Drama, Thriller",2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",86 min
373832,https://m.media-amazon.com/images/M/MV5BNGFkNDM4MjctZTk2ZS00MzFjLWI4MTQtMzkxMWRkNDE2ODg4XkEyXkFqcGdeQXVyMzc3ODEyNDc@._V1_SX300.jpg,https://www.imdb.com/title/tt2626722/,Night Terrors,"Kaveh Akbar, Joe Bachan, Alyssa Benner, Phil Bontrager",N/A,"Alex Lukens, Jason Zink",24-Nov-14,"Comedy, Horror",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",98 min
373833,N/A,https://www.imdb.com/title/tt2626746/,Zhan Zheng Zi Wu Xian,"Dalong Fu, Yunhui Jiang, Mengmeng Niu, Danping Shen",N/A,Xiaoning Feng,N/A,"Drama, War",N/A,[],N/A
373834,https://m.media-amazon.com/images/M/MV5BMTQyNjI1NjIwOV5BMl5BanBnXkFtZTgwMTI3NzA2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626756/,Red Reign: The Bloody Harvest of China's Prisoners,"Ethan Gutmann, David Kilgour, David Matas, Torsten Trey",Cinema Libre Studio,Masha Savitz,24-Sep-13,"Documentary, Biography, History, News",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",60 min
373835,https://m.media-amazon.com/images/M/MV5BMzA0Mzc5MDU0N15BMl5BanBnXkFtZTgwMjExNzU2MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626780/,A Standing Still,"Sara Robbin, Megan Carver, Dennis Fitzpatrick, Joe Haege",N/A,Scott Ballard,1-Jan-14,Drama,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",75 min
373836,https://m.media-amazon.com/images/M/MV5BMTU4OTczNzU3NV5BMl5BanBnXkFtZTcwNDE3Mjg5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626798/,Circles,"Jacob Andrew, Ashton Betts, Penelope Chavone Brown, Ron Clemons",N/A,N/A,1-Dec-14,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}]",87 min
373837,N/A,https://www.imdb.com/title/tt2626880/,Gregorius auf dem Stein,"Clemente Fernandez, Jelena Ivanovic, Nick Mansfiled, Matthias Weiland",N/A,J.U. Lensing,1-Nov-12,Drama,N/A,[],104 min
373838,https://m.media-amazon.com/images/M/MV5BMTg5MjgyNzE1Nl5BMl5BanBnXkFtZTcwODU5MzAxOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2626900/,A Fallible Girl,"Sang Juan, Lu Huang",N/A,Conrad Clark,27-Jan-13,Drama,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",104 min
373839,https://m.media-amazon.com/images/M/MV5BMTQ5NjQ2NjQ3NF5BMl5BanBnXkFtZTgwNjU4MDMxMjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626926/,Closed Curtain,"Kambuzia Partovi, Maryam Moghadam, Jafar Panahi, Hadi Saeedi",N/A,"Jafar Panahi, Kambuzia Partovi",10-Apr-14,Drama,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",106 min
373840,https://m.media-amazon.com/images/M/MV5BMTc2NjM4NTE0OF5BMl5BanBnXkFtZTgwMTIzNTM5MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2626964/,Catch Me Daddy,"Sameena Jabeen Ahmed, Conor McCarron, Gary Lewis, Barry Nunney","Lipsync Productions, Oscilloscope Films, British Film Institute, Film4, Screen Yorkshire",Daniel Wolfe,27-Feb-15,"Drama, Thriller",2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",112 min
373841,N/A,https://www.imdb.com/title/tt2627006/,Sonata,"Booboo Stewart, Kiril Kulish",N/A,Brendan Foley,N/A,"Drama, Music, Romance",N/A,[],N/A
373842,N/A,https://www.imdb.com/title/tt2627084/,Happy Christmas,"Harry Baetens, Peter Bechtel, Frederic Beister, Jörn Birkenstock",N/A,Yvo René Scharf,N/A,"Comedy, Fantasy, Sci-Fi",N/A,[],N/A
373843,https://m.media-amazon.com/images/M/MV5BMTQyODgzNDQ1N15BMl5BanBnXkFtZTgwMjI1Mzk2NDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2627146/,The Vulture,"Michal Zebrowski, Daniel Olbrychski, Andrzej Seweryn, Anna Przybylska",N/A,Eugeniusz Korin,11-Jan-13,"Action, Crime, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",133 min
373844,https://m.media-amazon.com/images/M/MV5BOWE3ZmQ2NDItOGVkMC00MThjLTg5NWMtOGNlZjhiZDdmNjQ5XkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_SX300.jpg,https://www.imdb.com/title/tt2627434/,The Real Chainsaw Massacre,"Sean Barrett, Ken Driggs, Ronnie Earle, Robert Elmer Kleasen",N/A,"Paul Douglas, Andrew Mackenzie-Betty",31-Aug-06,"Documentary, Crime, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",48 min
373845,https://m.media-amazon.com/images/M/MV5BM2JmZTJhNTgtM2I0MC00Y2RiLWI0MjUtYWViYzgyNDk5OTkxXkEyXkFqcGdeQXVyMzg0NTU0NjM@._V1_SX300.jpg,https://www.imdb.com/title/tt2627630/,A Christmas Carol: Scrooge's Ghostly Tale,N/A,N/A,Richard Machin,6-Nov-06,Animation,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",48 min
373846,N/A,https://www.imdb.com/title/tt2627638/,How the West Was Lost,N/A,N/A,Chuck Walker,1-Jan-94,Comedy,N/A,[],N/A
373847,N/A,https://www.imdb.com/title/tt2627664/,Love Story,"Pejman Bazeghi, Jamshid Hashempur",N/A,Bijan Birang,15-Nov-03,Drama,N/A,[],120 min
373848,N/A,https://www.imdb.com/title/tt2627708/,Rain Drop on Film,N/A,N/A,Manuel Roman,30-Jan-13,Documentary,N/A,[],N/A
373849,N/A,https://www.imdb.com/title/tt2627796/,Okoro the Prince,"Edosa Imasuen, Efosa Imasuen, Sam Loco Efe, Ufuoma McDermott",N/A,Charles Uwagbai,31-Mar-13,History,N/A,[],N/A
373850,N/A,https://www.imdb.com/title/tt2627798/,The Last Station,"Afsaneh Bayegan, Setareh Eskandari, Ramin Rastad",N/A,Shapur Gharib,10-Sep-11,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}]",N/A
373851,N/A,https://www.imdb.com/title/tt2627822/,Final Cut,"John Barrett, Mathew Stewardson, Mike Huff, Tony Caprari",N/A,Frans Nel,31-Oct-89,"Action, Crime, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",90 min
373852,N/A,https://www.imdb.com/title/tt2627824/,Adhesive Plaster,"Setareh Eskandari, Ahmad Mehranfar",N/A,Hadi Moghadamdoost,15-Sep-11,Drama,N/A,[],N/A
373853,https://m.media-amazon.com/images/M/MV5BMjg1ODY0MTYzNl5BMl5BanBnXkFtZTgwODEzNjcwMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2627826/,Underbelly,"Tom Benedict Knight, Kye Loren, Nick Ferreira, Neil Alexander Smith",N/A,Kye Loren,13-Mar-15,"Action, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",100 min
373854,N/A,https://www.imdb.com/title/tt2627842/,Zone,"Sami Tikkanen, Timo Piiri, Sami Sundman, Esa Luttinen",N/A,Esa Luttinen,29-Aug-12,"Action, Sci-Fi",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",111 min
373855,N/A,https://www.imdb.com/title/tt2627848/,Chocolate Is Not Better Than Sex,"Louis Mandylor, Lee Purcell, Carmen Perez, Rebecca Boldi",N/A,Aleisha Gore,N/A,Comedy,N/A,[],N/A
373856,N/A,https://www.imdb.com/title/tt2627866/,Lisas känsla,"Yngve Bergqvist, Karin Viippola, Lotta Viippola, Lisa Vipola",N/A,Saga Gärde,26-Jan-13,Documentary,N/A,[],50 min
373857,N/A,https://www.imdb.com/title/tt2628000/,Nothing for Ourselves,N/A,N/A,John Ryan Daily,20-Jul-12,Documentary,N/A,[],60 min
373858,https://m.media-amazon.com/images/M/MV5BMTk1Mzg0NjM2M15BMl5BanBnXkFtZTcwNDcyNDk5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2628094/,Box Brown,"Mike Wiley, Brandi Nicole Feemster, Carl Martin, Matthew W. Downing",N/A,Rob Underhill,N/A,Drama,N/A,[],N/A
373859,https://m.media-amazon.com/images/M/MV5BMjNlNDBlMGYtZDZkNC00MmI5LTgzNTAtYzI0N2ZiOWJlYzdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzg1OTY0NjI@._V1_SX300.jpg,https://www.imdb.com/title/tt2628144/,Tzvetanka,Tzvetanka Gosheva,N/A,Youlian Tabakov,1-Oct-12,"Documentary, History",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",66 min
373860,N/A,https://www.imdb.com/title/tt2628260/,Lost in Living,"Kristina Robbins, Marjorie Schlossman, Merrill Joan Gerber, M. Caren McCaleb",N/A,Mary Trunk,N/A,"Documentary, Biography, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",110 min
373861,https://m.media-amazon.com/images/M/MV5BMjEzNjUxNjU5OV5BMl5BanBnXkFtZTgwMDgyMTAxMzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2628292/,Queen Elizabeth in 3D,N/A,N/A,Liam O'Rinn,20-Sep-10,Documentary,N/A,[],N/A
373862,N/A,https://www.imdb.com/title/tt2628298/,Plot Point,"Thomas Georgi, Günther Henne, Fitz van Thom",N/A,Yehonatan Richter-Levin,16-Feb-11,Crime,N/A,[],N/A
373863,N/A,https://www.imdb.com/title/tt2628310/,Königin,"Rainer-Maria Pfeffer, Daniel Pospischil, Eva Maria Schmid, Sabina Schreib",N/A,Jo Danieli,N/A,"Adventure, Drama, Mystery",N/A,[],75 min
373864,https://m.media-amazon.com/images/M/MV5BMjA0Mzc2MzE1Ml5BMl5BanBnXkFtZTgwMjI1OTE2MzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2628316/,Green Street 3: Never Back Down,"Scott Adkins, Kacey Clarke, Joey Ansah, Jack Doolan",Tea Shop &amp; Film Company,James Nunn,5-Sep-14,"Action, Crime, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}]",93 min
373865,N/A,https://www.imdb.com/title/tt2628374/,Can I Get a Witness Protection?,"Jamie Alexander, Jacquelyn Zook, Jodi Shilling, Kevin Sizemore",N/A,Robert G. Lee,25-Aug-15,Comedy,N/A,[],N/A
373866,https://m.media-amazon.com/images/M/MV5BZGZjNDQ4YTEtMWE4MS00Y2U5LWJjNzktYjYxZjg2N2FiMjBjXkEyXkFqcGdeQXVyMTgyODQ0NTg@._V1_SX300.jpg,https://www.imdb.com/title/tt2628430/,Cold Dark Mirror,"Sandra DaCosta, Caleigh Le Grand, Daniel Wyse, Morgan Muscat",N/A,David T. Krupicz,1-Jun-15,"Action, Adventure, Sci-Fi",N/A,[],85 min
373867,N/A,https://www.imdb.com/title/tt2628442/,Priority Run,Donnie Yen,N/A,Troy Nixey,N/A,Action,N/A,[],N/A
373868,https://m.media-amazon.com/images/M/MV5BMjA1NzMxMjQ3OF5BMl5BanBnXkFtZTcwNzk4Mjc5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2628514/,Nulla,N/A,N/A,Simon Christidis,N/A,N/A,N/A,[],N/A
373869,https://m.media-amazon.com/images/M/MV5BMTUxNDc1MDc2Nl5BMl5BanBnXkFtZTgwNDI3NzA2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2628664/,9/11: Explosive Evidence - Experts Speak Out,"Steve Barash, Mark Basile, Steven Dusterwald, Jeffrey Farrer",N/A,Richard Gage,11-Sep-12,"Documentary, Crime, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",90 min
